book,open_date,pnl,pnl_winsor,prediction
PUTS_1DTE_1515,2022-09-26,-550.0,-550.0,-550.0038391848941
PUTS_1DTE_1515,2022-09-27,440.0,440.0,-560.2025664779803
PUTS_1DTE_1515,2022-09-28,-550.0,-550.0,-549.9347705490302
PUTS_1DTE_1515,2022-09-29,-550.0,-550.0,-556.476940163936
PUTS_1DTE_1515,2022-09-30,460.0,460.0,-551.063004738262
PUTS_1DTE_1515,2022-10-03,450.0,450.0,-559.0877307291639
PUTS_1DTE_1515,2022-10-04,450.0,450.0,-559.0877307291639
PUTS_1DTE_1515,2022-10-05,-565.0,-565.0,-565.249707290522
PUTS_1DTE_1515,2022-10-06,-550.0,-550.0,-555.786398966085
PUTS_1DTE_1515,2022-10-07,-535.0,-535.0,-556.476940163936
PUTS_1DTE_1515,2022-10-10,-540.0,-540.0,-552.3654795857641
PUTS_1DTE_1515,2022-10-11,455.0,455.0,-557.4305702112603
PUTS_1DTE_1515,2022-10-12,490.0,482.75000000000006,-563.2925891449636
PUTS_1DTE_1515,2022-10-13,-540.0,-540.0,-551.9725967167859
PUTS_1DTE_1515,2022-10-14,460.0,460.0,-558.0069672357885
PUTS_1DTE_1515,2022-10-17,435.0,435.0,-557.899111707961
PUTS_1DTE_1515,2022-10-18,-34.0,-34.0,-558.035731393323
PUTS_1DTE_1515,2022-10-19,-535.0,-535.0,-557.4576521701362
PUTS_1DTE_1515,2022-10-20,475.0,475.0,-553.8123958795323
PUTS_1DTE_1515,2022-10-21,460.0,460.0,-552.8958259721113
PUTS_1DTE_1515,2022-10-24,470.0,470.0,-545.8430659628939
PUTS_1DTE_1515,2022-10-25,-550.0,-550.0,-551.2820156044118
PUTS_1DTE_1515,2022-10-26,-540.0,-540.0,-559.0908153355357
PUTS_1DTE_1515,2022-10-27,480.0,480.0,-560.5547992784707
PUTS_1DTE_1515,2022-10-28,-550.0,-550.0,-551.2820156044118
PUTS_1DTE_1515,2022-10-31,-545.0,-545.0,-558.2872473010967
PUTS_1DTE_1515,2022-11-01,-530.0,-530.0,-557.6478625868837
PUTS_1DTE_1515,2022-11-02,-530.0,-530.0,-557.2053435564628
PUTS_1DTE_1515,2022-11-03,485.0,482.75000000000006,-567.1011497097912
PUTS_1DTE_1515,2022-11-04,410.0,410.0,-562.9879314211332
PUTS_1DTE_1515,2022-11-07,455.0,455.0,-556.6251156210988
PUTS_1DTE_1515,2022-11-08,-545.0,-545.0,-560.6807831261798
PUTS_1DTE_1515,2022-11-09,490.0,482.75000000000006,-556.7051584352266
PUTS_1DTE_1515,2022-11-10,435.0,435.0,-565.0496336410282
PUTS_1DTE_1515,2022-11-11,-560.0,-560.0,-561.006494890833
PUTS_1DTE_1515,2022-11-14,440.0,440.0,-570.8775494298624
PUTS_1DTE_1515,2022-11-15,-570.0,-570.0,-569.9847060024542
PUTS_1DTE_1515,2022-11-16,-560.0,-560.0,-559.9275630834065
PUTS_1DTE_1515,2022-11-17,460.0,460.0,-578.3748134458117
PUTS_1DTE_1515,2022-11-18,-550.0,-550.0,-568.0191486936202
PUTS_1DTE_1515,2022-11-21,460.0,460.0,-561.0125959735901
PUTS_1DTE_1515,2022-11-22,430.0,430.0,-562.7479897134197
PUTS_1DTE_1515,2022-11-23,17.0,17.0,-545.7515081840437
PUTS_1DTE_1515,2022-11-28,198.0,198.0,-563.3439384680398
PUTS_1DTE_1515,2022-11-29,460.0,460.0,-565.2203286607374
PUTS_1DTE_1515,2022-11-30,420.0,420.0,-567.0809212693262
PUTS_1DTE_1515,2022-12-01,-360.0,-360.0,-566.9873850644241
PUTS_1DTE_1515,2022-12-02,-550.0,-550.0,-561.5828376256298
PUTS_1DTE_1515,2022-12-05,-580.0,-580.0,-579.9973718952318
PUTS_1DTE_1515,2022-12-06,475.0,475.0,-560.3716126343157
PUTS_1DTE_1515,2022-12-07,440.0,440.0,-557.0138590269578
PUTS_1DTE_1515,2022-12-08,-575.0,-575.0,-575.1006662975602
PUTS_1DTE_1515,2022-12-09,450.0,450.0,-564.7586351730806
PUTS_1DTE_1515,2022-12-12,470.0,470.0,-555.7888509803123
PUTS_1DTE_1515,2022-12-13,-488.0,-488.0,-563.7649040744077
PUTS_1DTE_1515,2022-12-14,-525.0,-525.0,-567.2048570851285
PUTS_1DTE_1515,2022-12-15,-545.0,-545.0,-563.6210918657245
PUTS_1DTE_1515,2022-12-16,-530.0,-530.0,-559.2025292842412
PUTS_1DTE_1515,2022-12-19,425.0,425.0,-556.9487093516436
PUTS_1DTE_1515,2022-12-20,415.0,415.0,-561.9924912143731
PUTS_1DTE_1515,2022-12-21,-555.0,-555.0,-559.7664544949838
PUTS_1DTE_1515,2022-12-22,420.0,420.0,-563.6210918657245
PUTS_1DTE_1515,2022-12-23,-580.0,-580.0,-580.5685157594596
PUTS_1DTE_1515,2022-12-27,-560.0,-560.0,-562.5297150866503
PUTS_1DTE_1515,2022-12-28,435.0,435.0,-558.1484896652717
PUTS_1DTE_1515,2022-12-29,-550.0,-550.0,-564.7008326942845
PUTS_1DTE_1515,2022-12-30,440.0,440.0,-564.9117051672671
PUTS_1DTE_1515,2023-01-03,455.0,455.0,-564.3867021206307
PUTS_1DTE_1515,2023-01-04,-565.0,-565.0,-571.345755516779
PUTS_1DTE_1515,2023-01-05,470.0,470.0,-562.1508466988257
PUTS_1DTE_1515,2023-01-06,-565.0,-565.0,-567.3204836287139
PUTS_1DTE_1515,2023-01-09,470.0,470.0,-569.9007525479525
PUTS_1DTE_1515,2023-01-10,435.0,435.0,-569.6743360327906
PUTS_1DTE_1515,2023-01-11,455.0,455.0,-568.8251835029689
PUTS_1DTE_1515,2023-01-12,450.0,450.0,-573.0186668768164
PUTS_1DTE_1515,2023-01-13,405.0,405.0,-535.8189494273826
PUTS_1DTE_1515,2023-01-17,-570.0,-570.0,-576.0602040188379
PUTS_1DTE_1515,2023-01-18,-580.0,-580.0,-577.8403978351013
PUTS_1DTE_1515,2023-01-19,430.0,430.0,-587.174111131161
PUTS_1DTE_1515,2023-01-20,460.0,460.0,-563.3832731267349
PUTS_1DTE_1515,2023-01-23,460.0,460.0,-530.4623937306565
PUTS_1DTE_1515,2023-01-24,67.0,67.0,-547.9311892124094
PUTS_1DTE_1515,2023-01-25,440.0,440.0,-567.2590947552343
PUTS_1DTE_1515,2023-01-26,440.0,440.0,-580.3184647295236
PUTS_1DTE_1515,2023-01-27,-540.0,-540.0,-566.5388030022149
