book,open_date,pnl,pnl_winsor,prediction
CALLS_1DTE_1515,2023-02-02,475.0,475.0,-528.904887647043
CALLS_1DTE_1515,2023-02-03,480.0,480.0,-544.5702621830208
CALLS_1DTE_1515,2023-02-06,-510.0,-510.0,-536.9974836759438
CALLS_1DTE_1515,2023-02-07,465.0,465.0,-540.8225671401408
CALLS_1DTE_1515,2023-02-08,450.0,450.0,-522.9360120174713
CALLS_1DTE_1515,2023-02-09,-66.0,-66.0,-525.5739837017343
CALLS_1DTE_1515,2023-02-10,-540.0,-540.0,-539.9829138522905
CALLS_1DTE_1515,2023-02-13,-485.0,-485.0,-519.661894845254
CALLS_1DTE_1515,2023-02-14,-315.0,-315.0,-538.9967891070468
CALLS_1DTE_1515,2023-02-15,450.0,450.0,-530.2079399634348
CALLS_1DTE_1515,2023-02-16,465.0,465.0,-540.4426960650135
CALLS_1DTE_1515,2023-02-17,510.0,510.0,-540.6878624968031
CALLS_1DTE_1515,2023-02-21,490.0,490.0,-507.6799784863314
CALLS_1DTE_1515,2023-02-22,-540.0,-540.0,-541.68764754831
CALLS_1DTE_1515,2023-02-23,490.0,490.0,-543.600947974628
CALLS_1DTE_1515,2023-02-24,-515.0,-515.0,-523.790331180213
CALLS_1DTE_1515,2023-02-27,450.0,450.0,-541.0573087433801
CALLS_1DTE_1515,2023-02-28,470.0,470.0,-558.8961520642357
CALLS_1DTE_1515,2023-03-01,-525.0,-525.0,-553.791625349495
CALLS_1DTE_1515,2023-03-02,-530.0,-530.0,-534.3505939376627
CALLS_1DTE_1515,2023-03-03,123.0,123.0,-535.9487403217513
CALLS_1DTE_1515,2023-03-06,485.0,485.0,-533.0218529216946
CALLS_1DTE_1515,2023-03-07,239.0,239.0,-502.2647625409116
CALLS_1DTE_1515,2023-03-08,470.0,470.0,-529.6332979651313
CALLS_1DTE_1515,2023-03-09,475.0,475.0,-518.8190856023533
CALLS_1DTE_1515,2023-03-10,495.0,495.0,-538.244018033135
CALLS_1DTE_1515,2023-03-13,-490.0,-490.0,-528.4311476498397
CALLS_1DTE_1515,2023-03-14,-500.0,-500.0,-528.3700367858772
CALLS_1DTE_1515,2023-03-15,-480.0,-480.0,-539.7393422917053
CALLS_1DTE_1515,2023-03-16,480.0,480.0,-530.4090831491026
CALLS_1DTE_1515,2023-03-17,-490.0,-490.0,-509.8066699075171
CALLS_1DTE_1515,2023-03-20,-500.0,-500.0,-511.76555239725354
CALLS_1DTE_1515,2023-03-21,510.0,510.0,-542.7624999519157
CALLS_1DTE_1515,2023-03-22,495.0,495.0,-554.2010852918096
CALLS_1DTE_1515,2023-03-23,-465.0,-465.0,-530.8396219245824
CALLS_1DTE_1515,2023-03-24,-500.0,-500.0,-539.9767604179733
CALLS_1DTE_1515,2023-03-27,510.0,510.0,-550.0086562548676
CALLS_1DTE_1515,2023-03-28,-520.0,-520.0,-558.1441309792625
CALLS_1DTE_1515,2023-03-29,-465.0,-465.0,-539.7706199354858
CALLS_1DTE_1515,2023-03-30,-455.0,-455.0,-544.8227673843601
CALLS_1DTE_1515,2023-03-31,-515.0,-515.0,-522.9594860076832
CALLS_1DTE_1515,2023-04-03,465.0,465.0,-541.4471298321874
CALLS_1DTE_1515,2023-04-04,495.0,495.0,-517.3348605859926
CALLS_1DTE_1515,2023-04-05,-560.0,-560.0,-559.868784222113
CALLS_1DTE_1515,2023-04-06,-401.0,-401.0,-533.2489563636099
CALLS_1DTE_1515,2023-04-10,-394.0,-394.0,-530.6621869745885
CALLS_1DTE_1515,2023-04-11,455.0,455.0,-531.8054288438391
CALLS_1DTE_1515,2023-04-12,-500.0,-500.0,-533.6127875728648
CALLS_1DTE_1515,2023-04-13,490.0,490.0,-535.5261735506392
CALLS_1DTE_1515,2023-04-14,-530.0,-530.0,-542.4575297526604
CALLS_1DTE_1515,2023-04-17,-567.0,-567.0,-566.3612602576989
CALLS_1DTE_1515,2023-04-18,460.0,460.0,-529.5885483746464
CALLS_1DTE_1515,2023-04-19,465.0,465.0,-535.4562846069912
CALLS_1DTE_1515,2023-04-20,-525.0,-525.0,-538.8261181524151
CALLS_1DTE_1515,2023-04-21,-239.0,-239.0,-532.0193963691768
CALLS_1DTE_1515,2023-04-24,485.0,485.0,-552.022241985564
CALLS_1DTE_1515,2023-04-25,440.0,440.0,-524.4312129133305
CALLS_1DTE_1515,2023-04-26,-530.0,-530.0,-531.2048396025106
CALLS_1DTE_1515,2023-04-27,-525.0,-525.0,-545.1564392652942
CALLS_1DTE_1515,2023-04-28,153.0,153.0,-541.9039424537833
CALLS_1DTE_1515,2023-05-01,460.0,460.0,-554.1845882601007
CALLS_1DTE_1515,2023-05-02,500.0,500.0,-503.0657196888896
CALLS_1DTE_1515,2023-05-03,510.0,510.0,-524.8477960947313
CALLS_1DTE_1515,2023-05-04,-490.0,-490.0,-519.5855426277881
CALLS_1DTE_1515,2023-05-05,510.0,510.0,-531.3820446309074
CALLS_1DTE_1515,2023-05-08,435.0,435.0,-539.6866260754653
CALLS_1DTE_1515,2023-05-09,-510.0,-510.0,-544.1523223191244
CALLS_1DTE_1515,2023-05-10,485.0,485.0,-519.0585186905511
CALLS_1DTE_1515,2023-05-11,470.0,470.0,-553.0741511038578
CALLS_1DTE_1515,2023-05-12,-480.0,-480.0,-520.2254370157385
CALLS_1DTE_1515,2023-05-15,420.0,420.0,-536.4318733496681
CALLS_1DTE_1515,2023-05-16,-550.0,-550.0,-549.9958812231148
CALLS_1DTE_1515,2023-05-17,-560.0,-560.0,-559.2115987423834
CALLS_1DTE_1515,2023-05-18,-525.0,-525.0,-533.7125769002238
CALLS_1DTE_1515,2023-05-19,440.0,440.0,-519.4349881191922
CALLS_1DTE_1515,2023-05-22,475.0,475.0,-554.7035772668768
CALLS_1DTE_1515,2023-05-23,475.0,475.0,-530.8049475878727
CALLS_1DTE_1515,2023-05-24,-515.0,-515.0,-519.8526033724459
CALLS_1DTE_1515,2023-05-25,-550.0,-550.0,-549.9007622503037
CALLS_1DTE_1515,2023-05-26,520.0,510.0,-540.5038324476808
CALLS_1DTE_1515,2023-05-30,445.0,445.0,-527.1342479090131
CALLS_1DTE_1515,2023-05-31,-545.0,-545.0,-544.4989080524571
CALLS_1DTE_1515,2023-06-01,-510.0,-510.0,-543.5023661166571
CALLS_1DTE_1515,2023-06-02,410.0,410.0,-511.7831854443523
CALLS_1DTE_1515,2023-06-05,-420.0,-420.0,-521.078518294732
CALLS_1DTE_1515,2023-06-06,465.0,465.0,-564.3644780358063
CALLS_1DTE_1515,2023-06-07,-550.0,-550.0,-549.7375130862356
CALLS_1DTE_1515,2023-06-08,14.0,14.0,-544.6089361592777
CALLS_1DTE_1515,2023-06-09,-600.0,-580.0,-597.6975147891543
CALLS_1DTE_1515,2023-06-12,-530.0,-530.0,-533.3517466218649
CALLS_1DTE_1515,2023-06-13,-279.0,-279.0,-520.2027455806962
