book,open_date,pnl,pnl_winsor,prediction
PUTS_1DTE_1515,2023-01-27,-540.0,-540.0,-563.7428786532597
PUTS_1DTE_1515,2023-01-30,460.0,460.0,-582.189328706573
PUTS_1DTE_1515,2023-01-31,470.0,470.0,-552.9929107534833
PUTS_1DTE_1515,2023-02-01,440.0,440.0,-563.0352046274347
PUTS_1DTE_1515,2023-02-02,-525.0,-525.0,-575.7672082451371
PUTS_1DTE_1515,2023-02-03,-570.0,-570.0,-572.1136938770827
PUTS_1DTE_1515,2023-02-06,440.0,440.0,-568.7956300330954
PUTS_1DTE_1515,2023-02-07,-560.0,-560.0,-560.3074273033334
PUTS_1DTE_1515,2023-02-08,-545.0,-545.0,-561.2804628239861
PUTS_1DTE_1515,2023-02-09,430.0,430.0,-575.3778061301764
PUTS_1DTE_1515,2023-02-10,455.0,455.0,-587.8257413307704
PUTS_1DTE_1515,2023-02-13,455.0,455.0,-566.8435657408389
PUTS_1DTE_1515,2023-02-14,450.0,450.0,-572.8429342661782
PUTS_1DTE_1515,2023-02-15,-550.0,-550.0,-578.8548296995376
PUTS_1DTE_1515,2023-02-16,-560.0,-560.0,-577.0426434919455
PUTS_1DTE_1515,2023-02-17,-590.0,-590.0,-590.0211966861908
PUTS_1DTE_1515,2023-02-21,-465.0,-465.0,-555.1784005396456
PUTS_1DTE_1515,2023-02-22,450.0,450.0,-560.3109498843908
PUTS_1DTE_1515,2023-02-23,-570.0,-570.0,-570.0559471517503
PUTS_1DTE_1515,2023-02-24,430.0,430.0,-561.4593275452905
PUTS_1DTE_1515,2023-02-27,-545.0,-545.0,-562.5882402163867
PUTS_1DTE_1515,2023-02-28,-570.0,-570.0,-590.8854611802182
PUTS_1DTE_1515,2023-03-01,430.0,430.0,-584.2660904777907
PUTS_1DTE_1515,2023-03-02,440.0,440.0,-569.0421961153115
PUTS_1DTE_1515,2023-03-03,440.0,440.0,-547.1513794457229
PUTS_1DTE_1515,2023-03-06,-540.0,-540.0,-565.1423009437635
PUTS_1DTE_1515,2023-03-07,460.0,460.0,-559.5086321728439
PUTS_1DTE_1515,2023-03-08,-570.0,-570.0,-570.1200266062978
PUTS_1DTE_1515,2023-03-09,-530.0,-530.0,-563.1901798069246
PUTS_1DTE_1515,2023-03-10,-560.0,-560.0,-559.9916468553591
PUTS_1DTE_1515,2023-03-13,455.0,455.0,-556.1333614748372
PUTS_1DTE_1515,2023-03-14,450.0,450.0,-555.373687781993
PUTS_1DTE_1515,2023-03-15,425.0,425.0,-558.9301119310422
PUTS_1DTE_1515,2023-03-16,-565.0,-565.0,-565.1648388401044
PUTS_1DTE_1515,2023-03-17,425.0,425.0,-546.0222631112206
PUTS_1DTE_1515,2023-03-20,410.0,410.0,-550.944147061848
PUTS_1DTE_1515,2023-03-21,-550.0,-550.0,-568.883777526536
PUTS_1DTE_1515,2023-03-22,-565.0,-565.0,-565.3836603072084
PUTS_1DTE_1515,2023-03-23,405.0,405.0,-551.9036933935193
PUTS_1DTE_1515,2023-03-24,435.0,435.0,-557.9876892587212
PUTS_1DTE_1515,2023-03-27,-600.0,-600.0,-600.4855563984232
PUTS_1DTE_1515,2023-03-28,430.0,430.0,-580.3711877509405
PUTS_1DTE_1515,2023-03-29,370.0,370.0,-559.1849163975686
PUTS_1DTE_1515,2023-03-30,370.0,370.0,-564.1336272188593
PUTS_1DTE_1515,2023-03-31,415.0,415.0,-550.9035136089154
PUTS_1DTE_1515,2023-04-03,-580.0,-580.0,-580.0029751531312
PUTS_1DTE_1515,2023-04-04,-67.0,-67.0,-560.8076445105469
PUTS_1DTE_1515,2023-04-05,430.0,430.0,-568.1130300345329
PUTS_1DTE_1515,2023-04-06,420.0,420.0,-567.3988571508654
PUTS_1DTE_1515,2023-04-10,385.0,385.0,-573.7622084904713
PUTS_1DTE_1515,2023-04-11,-530.0,-530.0,-572.56198254047
PUTS_1DTE_1515,2023-04-12,415.0,415.0,-551.3401923117067
PUTS_1DTE_1515,2023-04-13,-351.0,-351.0,-572.1413114833462
PUTS_1DTE_1515,2023-04-14,415.0,415.0,-585.9945941447946
PUTS_1DTE_1515,2023-04-17,440.0,440.0,-612.1085258125161
PUTS_1DTE_1515,2023-04-18,352.0,352.0,-587.7850235498929
PUTS_1DTE_1515,2023-04-19,-600.0,-600.0,-602.0566336234249
PUTS_1DTE_1515,2023-04-20,395.0,395.0,-602.4073297544081
PUTS_1DTE_1515,2023-04-21,415.0,415.0,-596.9499729983581
PUTS_1DTE_1515,2023-04-24,-645.0,-611.85,-620.98281492617
PUTS_1DTE_1515,2023-04-25,-540.0,-540.0,-557.9255151478958
PUTS_1DTE_1515,2023-04-26,420.0,420.0,-554.6883715871472
PUTS_1DTE_1515,2023-04-27,405.0,405.0,-577.4970637303073
PUTS_1DTE_1515,2023-04-28,415.0,415.0,-593.2848762988326
PUTS_1DTE_1515,2023-05-01,-615.0,-611.85,-614.8105287392372
PUTS_1DTE_1515,2023-05-02,-570.0,-570.0,-577.955257665215
PUTS_1DTE_1515,2023-05-03,-590.0,-590.0,-588.921278079504
PUTS_1DTE_1515,2023-05-04,410.0,410.0,-576.7165724291865
PUTS_1DTE_1515,2023-05-05,182.0,182.0,-577.0419969027361
PUTS_1DTE_1515,2023-05-08,-575.0,-575.0,-606.8598052956401
PUTS_1DTE_1515,2023-05-09,415.0,415.0,-610.5490379133915
PUTS_1DTE_1515,2023-05-10,112.0,112.0,-587.0807513547617
PUTS_1DTE_1515,2023-05-11,-202.0,-202.0,-600.147057249269
PUTS_1DTE_1515,2023-05-12,370.0,370.0,-592.3133628579523
PUTS_1DTE_1515,2023-05-15,-600.0,-600.0,-607.0710815219355
PUTS_1DTE_1515,2023-05-16,400.0,400.0,-586.6961060267589
PUTS_1DTE_1515,2023-05-17,420.0,420.0,-580.7770689099816
PUTS_1DTE_1515,2023-05-18,400.0,400.0,-596.5465083285525
PUTS_1DTE_1515,2023-05-19,193.0,193.0,-597.6583987291519
PUTS_1DTE_1515,2023-05-22,-610.0,-610.0,-611.5739623531971
