book,open_date,pnl,prediction,fold,keep
CALLS_0DTE_11,2023-05-22,-1418.0,-1127.9788742538312,1,False
CALLS_0DTE_11,2023-05-23,380.0,-3947.042290548988,1,False
CALLS_0DTE_11,2023-05-24,676.0,-1467.6244225892556,2,False
CALLS_0DTE_11,2023-05-25,332.0,-3469.78884111314,2,False
CALLS_0DTE_11,2023-05-26,490.0,-6615.4473477696165,2,False
CALLS_0DTE_11,2023-05-30,500.0,-3798.754369157667,2,False
CALLS_0DTE_11,2023-05-31,395.0,-1978.9353525075956,2,False
CALLS_0DTE_11,2023-06-01,-1515.0,-3390.101030947256,2,False
CALLS_0DTE_11,2023-06-02,-252.0,-2883.408516985132,2,False
CALLS_0DTE_11,2023-06-05,11059.0,-4716.83924745387,2,False
CALLS_0DTE_11,2023-06-06,375.0,-2459.485145852963,2,False
CALLS_0DTE_11,2023-06-07,395.0,-2371.5875890911216,2,False
CALLS_0DTE_11,2023-06-08,-565.0,-2679.8358947497645,2,False
CALLS_0DTE_11,2023-06-09,360.0,-2052.1829220998698,2,False
CALLS_0DTE_11,2023-06-12,614.0,-3703.616544524252,2,False
CALLS_0DTE_11,2023-06-13,420.0,-2273.351363499694,2,False
CALLS_0DTE_11,2023-06-14,920.0,-2101.972261645728,2,False
CALLS_0DTE_11,2023-06-15,-1560.0,-3007.1436494380127,2,False
CALLS_0DTE_11,2023-06-16,395.0,-3674.217123006518,2,False
CALLS_0DTE_11,2023-06-20,-456.0,-2292.6539931550824,2,False
CALLS_0DTE_11,2023-06-21,440.0,-3758.44384548706,2,False
CALLS_0DTE_11,2023-06-22,-1199.0,-2656.5840321751903,2,False
CALLS_0DTE_11,2023-06-23,465.0,-3626.3274034552855,2,False
CALLS_0DTE_11,2023-06-26,3334.0,-2712.3102740028917,2,False
CALLS_0DTE_11,2023-06-27,-640.0,-3437.4812076638236,2,False
CALLS_0DTE_11,2023-06-28,375.0,-2831.9599649184283,2,False
CALLS_0DTE_11,2023-06-29,-729.0,-2687.086643349903,2,False
CALLS_0DTE_11,2023-06-30,67.0,-1957.0937509944997,2,False
CALLS_0DTE_11,2023-07-03,-334.0,-2413.9488568191405,2,False
CALLS_0DTE_11,2023-07-05,450.0,-2221.184071830737,2,False
CALLS_0DTE_11,2023-07-06,-1584.0,-3577.112392680252,2,False
CALLS_0DTE_11,2023-07-07,480.0,-2423.277278459146,2,False
CALLS_0DTE_11,2023-07-10,9192.0,-2457.618996153968,2,False
CALLS_0DTE_11,2023-07-11,-615.0,-2444.144213624601,2,False
CALLS_0DTE_11,2023-07-12,370.0,-1740.61349312335,2,False
CALLS_0DTE_11,2023-07-13,-549.0,-2322.5747622224503,2,False
CALLS_0DTE_11,2023-07-14,430.0,-3126.006774653006,2,False
CALLS_0DTE_11,2023-07-17,-3034.0,-2789.1696762008214,2,False
CALLS_0DTE_11,2023-07-18,-580.0,-2786.200087284344,2,False
CALLS_0DTE_11,2023-07-19,490.0,-3210.536142779366,2,False
CALLS_0DTE_11,2023-07-20,420.0,-3365.0647938383345,2,False
CALLS_0DTE_11,2023-07-21,400.0,-2223.3009470629936,2,False
CALLS_0DTE_11,2023-07-24,-3585.0,-2425.4648416311015,2,False
CALLS_0DTE_11,2023-07-25,-381.0,-2665.8417108255476,2,False
CALLS_0DTE_11,2023-07-26,580.0,-3483.909603374054,2,False
CALLS_0DTE_11,2023-07-27,525.0,-3533.251688207995,2,False
CALLS_0DTE_11,2023-07-28,207.0,-2029.060088951865,2,False
CALLS_0DTE_11,2023-07-31,-3245.0,-3036.708367570802,2,False
CALLS_0DTE_11,2023-08-01,242.0,-3415.8507589690876,2,False
CALLS_0DTE_11,2023-08-02,490.0,-3535.3078354997783,2,False
CALLS_0DTE_11,2023-08-03,341.0,-3174.2806294969514,2,False
CALLS_0DTE_11,2023-08-04,415.0,-2022.251665512563,2,False
CALLS_0DTE_11,2023-08-07,-3695.0,-2516.8821911021137,2,False
CALLS_0DTE_11,2023-08-08,-535.0,-3601.2369905921223,2,False
CALLS_0DTE_11,2023-08-09,455.0,-2122.0984746479076,2,False
CALLS_0DTE_11,2023-08-10,740.0,-1679.1129202964707,2,False
CALLS_0DTE_11,2023-08-11,585.0,-2370.191519870993,2,False
CALLS_0DTE_11,2023-08-14,-3765.0,-2109.2835527569923,2,False
CALLS_0DTE_11,2023-08-15,525.0,-3301.9689695195457,2,False
CALLS_0DTE_11,2023-08-16,485.0,-1803.9510082503941,2,False
CALLS_0DTE_11,2023-08-17,465.0,-3607.2470397137604,2,False
CALLS_0DTE_11,2023-08-18,84.0,-2617.5102121583013,2,False
CALLS_0DTE_11,2023-08-21,5566.0,-2659.7437203369113,2,False
CALLS_0DTE_11,2023-08-22,510.0,-3674.217123006518,2,False
CALLS_0DTE_11,2023-08-23,-71.0,-3291.243467283064,2,False
CALLS_0DTE_11,2023-08-24,535.0,-3319.337697805295,2,False
CALLS_0DTE_11,2023-08-25,-2570.0,-3802.574694219937,2,False
CALLS_0DTE_11,2023-08-28,-1461.0,-3053.759633611097,2,False
CALLS_0DTE_11,2023-08-29,-1510.0,-6540.826684964561,2,False
CALLS_0DTE_11,2023-08-30,590.0,-2778.501650397693,2,False
CALLS_0DTE_11,2023-08-31,365.0,-2016.7833147131075,2,False
CALLS_0DTE_11,2023-09-01,425.0,-2208.1182354854777,2,False
CALLS_0DTE_11,2023-09-05,405.0,-3434.588657958098,2,False
CALLS_0DTE_11,2023-09-06,397.0,-3301.9689695195457,2,False
CALLS_0DTE_11,2023-09-07,301.0,-2523.277117870403,2,False
CALLS_0DTE_11,2023-09-08,510.0,-2016.7833147131075,2,False
CALLS_0DTE_11,2023-09-11,-3405.0,-2336.0190884118692,2,False
CALLS_0DTE_11,2023-09-12,390.0,-2414.7929047744024,2,False
CALLS_0DTE_11,2023-09-13,380.0,-2016.7833147131075,2,False
CALLS_0DTE_11,2023-09-14,-545.0,-2227.3049995604306,2,False
CALLS_0DTE_11,2023-09-15,435.0,-3301.9689695195457,2,False
CALLS_0DTE_11,2023-09-18,-3545.0,-2096.5114724484365,2,False
CALLS_0DTE_11,2023-09-19,-665.0,-2321.694275128834,2,False
CALLS_0DTE_11,2023-09-20,860.0,-3205.192360339178,2,False
CALLS_0DTE_11,2023-09-21,465.0,-2291.9810747630413,2,False
CALLS_0DTE_11,2023-09-22,405.0,-1779.0512612849095,3,False
CALLS_0DTE_11,2023-09-25,-4385.0,-2207.2341441299204,3,False
CALLS_0DTE_11,2023-09-26,765.0,-1010.2651572818108,3,False
CALLS_0DTE_11,2023-09-27,575.0,-3708.225173126972,3,False
CALLS_0DTE_11,2023-09-28,250.0,-2390.9668849541713,3,False
CALLS_0DTE_11,2023-09-29,750.0,-618.9833759577716,3,False
CALLS_0DTE_11,2023-10-02,1861.0,-779.3706385805059,3,False
CALLS_0DTE_11,2023-10-03,675.0,-2918.7028730840934,3,False
CALLS_0DTE_11,2023-10-04,-2250.0,-3862.4001467061576,3,False
CALLS_0DTE_11,2023-10-05,-1224.0,-2055.3713967569493,3,False
CALLS_0DTE_11,2023-10-06,-2365.0,-1642.479173934874,3,False
CALLS_0DTE_11,2023-10-09,-4505.0,-5819.02981395904,3,False
CALLS_0DTE_11,2023-10-10,475.0,-2731.174748609073,3,False
CALLS_0DTE_11,2023-10-11,405.0,-1846.796257756504,3,False
CALLS_0DTE_11,2023-10-12,570.0,-486.3068236944096,3,False
CALLS_0DTE_11,2023-10-13,605.0,254.84956161359716,3,False
CALLS_0DTE_11,2023-10-16,-4130.0,-4589.832375843852,3,False
CALLS_0DTE_11,2023-10-17,310.0,-2338.7632483192747,3,False
CALLS_0DTE_11,2023-10-18,695.0,-672.9825224144703,3,False
CALLS_0DTE_11,2023-10-19,875.0,-1300.0705009202068,3,False
CALLS_0DTE_11,2023-10-20,780.0,-831.6439765692184,3,False
CALLS_0DTE_11,2023-10-23,3618.0,-1391.1345242086118,3,False
CALLS_0DTE_11,2023-10-24,585.0,-1612.8336119960288,3,False
CALLS_0DTE_11,2023-10-25,705.0,-893.2100962184348,3,False
CALLS_0DTE_11,2023-10-26,830.0,163.32523086191574,3,False
CALLS_0DTE_11,2023-10-27,665.0,-882.0011498429492,3,False
CALLS_0DTE_11,2023-10-30,11750.0,-5650.015815501502,3,False
CALLS_0DTE_11,2023-10-31,-860.0,-2270.5861041455087,3,False
CALLS_0DTE_11,2023-11-01,569.0,-2783.405352402925,3,False
CALLS_0DTE_11,2023-11-02,-333.0,-4515.531573484526,3,False
CALLS_0DTE_11,2023-11-03,-339.0,-2008.7302018189562,3,False
CALLS_0DTE_11,2023-11-06,10639.0,-1346.0667701415937,3,False
CALLS_0DTE_11,2023-11-07,490.0,-2557.431843336981,3,False
CALLS_0DTE_11,2023-11-08,207.0,-2054.9980178785677,3,False
CALLS_0DTE_11,2023-11-09,460.0,-1472.8685325146519,3,False
CALLS_0DTE_11,2023-11-10,-610.0,-2572.055131315733,3,False
CALLS_0DTE_11,2023-11-13,10269.0,-2748.586059625954,3,False
CALLS_0DTE_11,2023-11-14,385.0,-4248.581398125629,3,False
CALLS_0DTE_11,2023-11-15,415.0,-2861.9387452147475,3,False
CALLS_0DTE_11,2023-11-16,-319.0,-1539.6753713399378,3,False
CALLS_0DTE_11,2023-11-17,73.0,-3354.373243942924,3,False
CALLS_0DTE_11,2023-11-20,-2105.0,-5581.280805038271,3,False
CALLS_0DTE_11,2023-11-21,141.0,-1486.5216006671435,3,False
CALLS_0DTE_11,2023-11-22,-252.0,-1456.4232512999995,3,False
CALLS_0DTE_11,2023-11-24,-89.0,-1372.2154326974367,3,False
CALLS_0DTE_11,2023-11-27,-236.0,-459.36622139447854,3,False
CALLS_0DTE_11,2023-11-28,445.0,-2625.3610488946715,3,False
CALLS_0DTE_11,2023-11-29,410.0,598.7003737772686,3,True
CALLS_0DTE_11,2023-11-30,-775.0,-568.1184045135375,3,False
CALLS_0DTE_11,2023-12-01,-1798.0,-1844.295306622517,3,False
CALLS_0DTE_11,2023-12-04,11195.0,-1639.0719061353261,3,False
CALLS_0DTE_11,2023-12-05,430.0,-2162.824482364725,3,False
CALLS_0DTE_11,2023-12-06,380.0,-615.6974472982628,3,False
CALLS_0DTE_11,2023-12-07,-129.0,-2183.937469966922,3,False
CALLS_0DTE_11,2023-12-08,495.0,-1859.4748531409605,3,False
CALLS_0DTE_11,2023-12-11,8860.0,-1894.606371471415,3,False
CALLS_0DTE_11,2023-12-12,-640.0,-2315.877932567592,3,False
CALLS_0DTE_11,2023-12-13,-2240.0,-2582.003780460733,3,False
CALLS_0DTE_11,2023-12-14,460.0,-947.8102495015667,3,False
CALLS_0DTE_11,2023-12-15,345.0,-403.4095723154595,3,False
CALLS_0DTE_11,2023-12-18,10.0,-3383.160562383417,3,False
CALLS_0DTE_11,2023-12-19,-442.0,-2253.4254044650056,3,False
CALLS_0DTE_11,2023-12-20,395.0,-282.71973875544984,3,False
CALLS_0DTE_11,2023-12-21,-500.0,-1527.5881375999247,3,False
CALLS_0DTE_11,2023-12-22,495.0,-2006.5216507065018,3,False
CALLS_0DTE_11,2023-12-26,-35.0,-2595.815303452146,3,False
CALLS_0DTE_11,2023-12-27,-158.0,-1480.589728439351,3,False
CALLS_0DTE_11,2023-12-28,370.0,-1631.577016430729,3,False
CALLS_0DTE_11,2023-12-29,485.0,-1426.6081644605717,3,False
CALLS_0DTE_11,2024-01-02,-398.0,-2325.98635515466,3,False
CALLS_0DTE_11,2024-01-03,565.0,-3081.1509461871633,3,False
CALLS_0DTE_11,2024-01-04,440.0,-2106.728631717982,3,False
CALLS_0DTE_11,2024-01-05,420.0,-841.5666277423934,3,False
CALLS_0DTE_11,2024-01-08,-1576.0,-5370.489699845313,3,False
CALLS_0DTE_11,2024-01-09,-635.0,-3012.3273393066484,3,False
CALLS_0DTE_11,2024-01-10,-635.0,-2216.0709683340247,3,False
CALLS_0DTE_11,2024-01-11,-974.0,-1564.5694979386415,3,False
CALLS_0DTE_11,2024-01-12,192.0,-662.6212043192776,3,False
CALLS_0DTE_11,2024-01-16,425.0,90.97156371301728,3,False
CALLS_0DTE_11,2024-01-17,605.0,-1623.9820361423413,3,False
CALLS_0DTE_11,2024-01-18,-1184.0,-2896.321383889436,3,False
CALLS_0DTE_11,2024-01-19,-1545.0,-2561.625690632019,3,False
CALLS_0DTE_11,2024-01-22,584.0,-1240.8320064463906,3,False
CALLS_0DTE_11,2024-01-23,-645.0,-3306.570215090415,4,False
CALLS_0DTE_11,2024-01-24,405.0,-424.68401417020436,4,False
CALLS_0DTE_11,2024-01-25,390.0,-589.2808502778139,4,False
CALLS_0DTE_11,2024-01-26,495.0,-2336.2489996358017,4,False
CALLS_0DTE_11,2024-01-29,2406.0,-4528.027951794233,4,False
CALLS_0DTE_11,2024-01-30,475.0,-221.51261339796616,4,False
CALLS_0DTE_11,2024-01-31,950.0,-569.8519491851848,4,False
CALLS_0DTE_11,2024-02-01,-1955.0,-2434.865289876756,4,False
CALLS_0DTE_11,2024-02-02,-545.0,-1655.0812834748167,4,False
CALLS_0DTE_11,2024-02-05,3418.0,-369.4778279002714,4,False
CALLS_0DTE_11,2024-02-06,-3.0,-2218.857687821729,4,False
CALLS_0DTE_11,2024-02-07,-535.0,-1186.5244644115717,4,False
CALLS_0DTE_11,2024-02-08,460.0,-296.6281652449422,4,False
CALLS_0DTE_11,2024-02-09,-640.0,-1757.064516220443,4,False
CALLS_0DTE_11,2024-02-12,2238.0,65.43096103462013,4,False
CALLS_0DTE_11,2024-02-13,530.0,-2302.338733704665,4,False
CALLS_0DTE_11,2024-02-14,-540.0,-3470.926784884506,4,False
CALLS_0DTE_11,2024-02-15,-973.0,-2239.2651966326994,4,False
CALLS_0DTE_11,2024-02-16,610.0,-272.35971472974927,4,False
CALLS_0DTE_11,2024-02-20,605.0,-1606.4194300726697,4,False
CALLS_0DTE_11,2024-02-21,-755.0,-630.673418248619,4,False
CALLS_0DTE_11,2024-02-22,-1525.0,-1753.621112101086,4,False
CALLS_0DTE_11,2024-02-23,465.0,-863.0693809724154,4,False
CALLS_0DTE_11,2024-02-26,4061.0,-2499.0935306430765,4,False
CALLS_0DTE_11,2024-02-27,-388.0,-921.8333922068492,4,False
CALLS_0DTE_11,2024-02-28,370.0,-173.7366317392905,4,False
CALLS_0DTE_11,2024-02-29,-187.0,-602.2167064404941,4,False
CALLS_0DTE_11,2024-03-01,-1258.0,-816.3693174414841,4,False
CALLS_0DTE_11,2024-03-04,-3352.0,-2155.20700204043,4,False
CALLS_0DTE_11,2024-03-05,425.0,-853.6206468724417,4,False
CALLS_0DTE_11,2024-03-06,460.0,-667.7287158617614,4,False
CALLS_0DTE_11,2024-03-07,354.0,-2116.935695425333,4,False
CALLS_0DTE_11,2024-03-08,465.0,498.7012260478396,4,False
CALLS_0DTE_11,2024-03-11,6893.0,-3468.560617281402,4,False
CALLS_0DTE_11,2024-03-12,188.0,-1794.140974396842,4,False
CALLS_0DTE_11,2024-03-13,410.0,-651.6306882274826,4,False
CALLS_0DTE_11,2024-03-14,485.0,44.93095113925706,4,False
CALLS_0DTE_11,2024-03-15,550.0,-324.88641461442944,4,False
CALLS_0DTE_11,2024-03-18,4060.0,-3167.4365157079246,4,False
CALLS_0DTE_11,2024-03-19,-595.0,-1910.989859010578,4,False
CALLS_0DTE_11,2024-03-20,-2342.0,-2005.356887316822,4,False
CALLS_0DTE_11,2024-03-21,505.0,-660.8788887478588,4,False
CALLS_0DTE_11,2024-03-22,480.0,-563.423157540858,4,False
CALLS_0DTE_11,2024-03-25,-3045.0,-2451.905042497932,4,False
CALLS_0DTE_11,2024-03-26,385.0,-716.3834867420147,4,False
CALLS_0DTE_11,2024-03-27,-625.0,-1114.0261586581994,4,False
CALLS_0DTE_11,2024-03-28,390.0,-2153.279263080647,4,False
CALLS_0DTE_11,2024-04-01,-3735.0,-808.204347817482,4,False
CALLS_0DTE_11,2024-04-02,-651.0,-1911.5328659209415,4,False
CALLS_0DTE_11,2024-04-03,470.0,-2601.6183964434454,4,False
CALLS_0DTE_11,2024-04-04,415.0,-128.5122307314569,4,False
CALLS_0DTE_11,2024-04-05,840.0,-5092.243943610067,4,False
CALLS_0DTE_11,2024-04-08,-4220.0,-815.2926750478281,4,False
CALLS_0DTE_11,2024-04-09,-2161.0,-679.8610874223053,4,False
CALLS_0DTE_11,2024-04-10,855.0,-1354.9469620912196,4,False
CALLS_0DTE_11,2024-04-11,-2345.0,-2558.4597682944705,4,False
CALLS_0DTE_11,2024-04-12,870.0,-1898.550307200872,4,False
CALLS_0DTE_11,2024-04-15,-5710.0,-745.2025193869181,4,False
CALLS_0DTE_11,2024-04-16,950.0,-2534.896669592522,4,False
CALLS_0DTE_11,2024-04-17,780.0,-53.61657557083476,4,False
CALLS_0DTE_11,2024-04-18,665.0,13.351232376653137,4,False
CALLS_0DTE_11,2024-04-19,795.0,-79.49258108054468,4,False
CALLS_0DTE_11,2024-04-22,-600.0,-3041.242639054081,4,False
CALLS_0DTE_11,2024-04-23,590.0,-5146.962954010838,4,False
CALLS_0DTE_11,2024-04-24,570.0,-186.42295831834815,4,False
CALLS_0DTE_11,2024-04-25,-2275.0,-2250.462743805595,4,False
CALLS_0DTE_11,2024-04-26,715.0,-2068.620657456145,4,False
CALLS_0DTE_11,2024-04-29,5738.0,-2694.9036157917735,4,False
CALLS_0DTE_11,2024-04-30,530.0,-708.5629049979912,4,False
CALLS_0DTE_11,2024-05-01,1185.0,-2227.1636453432234,4,False
CALLS_0DTE_11,2024-05-02,-1025.0,-2747.0116723558467,4,False
CALLS_0DTE_11,2024-05-03,-659.0,-2986.0904548318563,4,False
CALLS_0DTE_11,2024-05-06,8510.0,-1874.0206406026716,4,False
CALLS_0DTE_11,2024-05-07,465.0,-40.07167989414381,4,False
CALLS_0DTE_11,2024-05-08,385.0,-1648.0673116707956,4,False
CALLS_0DTE_11,2024-05-09,-478.0,-848.8186670120175,4,False
CALLS_0DTE_11,2024-05-10,112.0,-1988.0526989383377,4,False
CALLS_0DTE_11,2024-05-13,-531.0,-1986.3430584821601,4,False
CALLS_0DTE_11,2024-05-14,-718.0,-1794.28895590333,4,False
CALLS_0DTE_11,2024-05-15,-1475.0,-1226.4993203483175,4,False
CALLS_0DTE_11,2024-05-16,365.0,244.84786427339498,4,False
CALLS_0DTE_11,2024-05-17,103.0,-709.5457221631282,4,False
CALLS_0DTE_11,2024-05-20,-3385.0,-2521.242243852493,4,False
CALLS_0DTE_11,2024-05-21,-246.0,-2299.637073746067,5,False
CALLS_0DTE_11,2024-05-22,405.0,144.64807248658346,5,False
CALLS_0DTE_11,2024-05-23,680.0,-3084.9624285439068,5,False
CALLS_0DTE_11,2024-05-24,445.0,-1759.679131610851,5,False
CALLS_0DTE_11,2024-05-28,500.0,-390.1775320887106,5,False
CALLS_0DTE_11,2024-05-29,450.0,-584.1303999088557,5,False
CALLS_0DTE_11,2024-05-31,-1980.0,-2797.0589538755285,5,False
CALLS_0DTE_11,2024-06-03,10779.0,-611.3764218885649,5,False
CALLS_0DTE_11,2024-06-04,-1064.0,-384.40606950806443,5,False
CALLS_0DTE_11,2024-06-05,-1555.0,-2025.5478125309394,5,False
CALLS_0DTE_11,2024-06-06,555.0,-656.2701194593393,5,False
CALLS_0DTE_11,2024-06-07,590.0,-2399.3114792010815,5,False
CALLS_0DTE_11,2024-06-10,6792.0,-2395.1943538450037,5,False
CALLS_0DTE_11,2024-06-11,-620.0,-2016.7788987700528,5,False
CALLS_0DTE_11,2024-06-12,875.0,-1460.2667881280906,5,False
CALLS_0DTE_11,2024-06-13,-834.0,-1807.3186497995957,5,False
CALLS_0DTE_11,2024-06-14,-230.0,-259.7086011206765,5,False
CALLS_0DTE_11,2024-06-17,-3280.0,-5740.491661211196,5,False
CALLS_0DTE_11,2024-06-18,-123.0,-2051.9559785258893,5,False
CALLS_0DTE_11,2024-06-20,580.0,374.81538729829407,5,False
CALLS_0DTE_11,2024-06-21,535.0,-1547.990686329412,5,False
CALLS_0DTE_11,2024-06-24,5604.0,-3062.9072151745277,5,False
CALLS_0DTE_11,2024-06-25,-40.0,-1835.081019256036,5,False
CALLS_0DTE_11,2024-06-26,-600.0,-329.0332311742068,5,False
CALLS_0DTE_11,2024-06-27,525.0,-2782.649356032947,5,False
CALLS_0DTE_11,2024-06-28,555.0,547.2984731139468,5,True
CALLS_0DTE_11,2024-07-01,7314.0,-19.888179139984228,5,False
CALLS_0DTE_11,2024-07-02,-595.0,-1519.0655635087405,5,False
CALLS_0DTE_11,2024-07-03,-1140.0,-394.40386408471034,5,False
CALLS_0DTE_11,2024-07-05,-615.0,-1802.8899786715042,5,False
CALLS_0DTE_11,2024-07-08,-3575.0,-1506.3873998710037,5,False
CALLS_0DTE_11,2024-07-09,520.0,-314.30215048301585,5,False
CALLS_0DTE_11,2024-07-10,-615.0,-1702.6155843222443,5,False
CALLS_0DTE_11,2024-07-11,600.0,-1063.159007522254,5,False
CALLS_0DTE_11,2024-07-12,530.0,-5192.48776823827,5,False
CALLS_0DTE_11,2024-07-15,-3670.0,-1722.6596453201823,5,False
CALLS_0DTE_11,2024-07-16,-625.0,-2639.1406569235887,5,False
CALLS_0DTE_11,2024-07-17,760.0,167.9193799492965,5,False
CALLS_0DTE_11,2024-07-18,640.0,-1004.6943005439612,5,False
CALLS_0DTE_11,2024-07-19,675.0,-599.1940141604589,5,False
CALLS_0DTE_11,2024-07-22,-4825.0,-1888.6408531965849,5,False
CALLS_0DTE_11,2024-07-23,470.0,-185.3505613190321,5,False
CALLS_0DTE_11,2024-07-24,735.0,-1279.339782190785,5,False
CALLS_0DTE_11,2024-07-25,900.0,-732.9884440696358,5,False
CALLS_0DTE_11,2024-07-26,950.0,-1743.6617572001262,5,False
CALLS_0DTE_11,2024-07-29,-5770.0,-172.87123084003682,5,False
CALLS_0DTE_11,2024-07-30,635.0,-1188.2020180167108,5,False
CALLS_0DTE_11,2024-07-31,1180.0,-1989.6844276778104,5,False
CALLS_0DTE_11,2024-08-01,985.0,-4702.30351505893,5,False
CALLS_0DTE_11,2024-08-02,-776.0,-1888.8855312927326,5,False
CALLS_0DTE_11,2024-08-05,24777.0,-2342.015873060649,5,False
CALLS_0DTE_11,2024-08-06,1175.0,-6292.7763179180665,5,False
CALLS_0DTE_11,2024-08-07,1045.0,118.88368893243691,5,False
CALLS_0DTE_11,2024-08-08,264.0,-6246.458071967892,5,False
CALLS_0DTE_11,2024-08-09,689.0,-1676.4565136719596,5,False
CALLS_0DTE_11,2024-08-12,15984.0,-5043.781359111338,5,False
CALLS_0DTE_11,2024-08-13,-1810.0,-1861.862507001052,5,False
CALLS_0DTE_11,2024-08-14,-216.0,-2158.6611601998743,5,False
CALLS_0DTE_11,2024-08-15,-1157.0,-2106.966845705671,5,False
CALLS_0DTE_11,2024-08-16,-700.0,-2198.030713680173,5,False
CALLS_0DTE_11,2024-08-19,-4595.0,-5542.567394797885,5,False
CALLS_0DTE_11,2024-08-20,690.0,-660.7318480954922,5,False
CALLS_0DTE_11,2024-08-21,-280.0,-2625.9388212882027,5,False
CALLS_0DTE_11,2024-08-22,605.0,-1130.9248901287563,5,False
CALLS_0DTE_11,2024-08-23,-66.0,-1911.295572032652,5,False
CALLS_0DTE_11,2024-08-26,-4350.0,-683.640388553759,5,False
CALLS_0DTE_11,2024-08-27,405.0,-2396.9215896953656,5,False
CALLS_0DTE_11,2024-08-28,470.0,992.3122014109148,5,True
CALLS_0DTE_11,2024-08-29,595.0,-433.6982481986232,5,False
CALLS_0DTE_11,2024-08-30,-2155.0,-1646.5919771938304,5,False
CALLS_0DTE_11,2024-09-03,765.0,-3663.064287117318,5,False
CALLS_0DTE_11,2024-09-04,865.0,-5016.273325253089,5,False
CALLS_0DTE_11,2024-09-05,845.0,-2326.391867482426,5,False
CALLS_0DTE_11,2024-09-06,1260.0,-3110.302356258761,5,False
CALLS_0DTE_11,2024-09-09,18029.0,-2486.945033626245,5,False
CALLS_0DTE_11,2024-09-10,-792.0,-2025.413040216071,5,False
CALLS_0DTE_11,2024-09-11,-3580.0,-3094.9010796965936,5,False
CALLS_0DTE_11,2024-09-12,-2540.0,-3043.647569957358,5,False
CALLS_0DTE_11,2024-09-13,800.0,-3236.5674117669737,5,False
CALLS_0DTE_11,2024-09-16,5377.0,-4139.0054583293195,5,False
CALLS_0DTE_11,2024-09-17,585.0,466.78670683478276,5,True
CALLS_0DTE_11,2024-09-18,1825.0,-1793.6023843654687,5,False
CALLS_0DTE_11,2024-09-19,735.0,-2318.93816571211,5,False
CALLS_0DTE_11,2024-09-20,-65.0,-1889.216493859993,6,False
CALLS_0DTE_11,2024-09-23,-4110.0,-2627.9823229898025,6,False
CALLS_0DTE_11,2024-09-24,-615.0,-1753.6935548644049,6,False
CALLS_0DTE_11,2024-09-25,445.0,-367.4399799090245,6,False
CALLS_0DTE_11,2024-09-26,93.0,-3595.3466145854004,6,False
CALLS_0DTE_11,2024-09-27,430.0,-1356.8459808143925,6,False
CALLS_0DTE_11,2024-09-30,-1115.0,-1709.64497032883,6,False
CALLS_0DTE_11,2024-10-01,940.0,-1271.891681532711,6,False
CALLS_0DTE_11,2024-10-02,845.0,-1211.0085029353006,6,False
CALLS_0DTE_11,2024-10-03,411.0,-526.0857712861864,6,False
CALLS_0DTE_11,2024-10-04,-1372.0,-2571.5364357783205,6,False
CALLS_0DTE_11,2024-10-07,8067.0,-4292.585178390011,6,False
CALLS_0DTE_11,2024-10-08,-38.0,-1937.2574844275014,6,False
CALLS_0DTE_11,2024-10-09,-1154.0,-1469.7906336130727,6,False
CALLS_0DTE_11,2024-10-10,585.0,-1736.4923374040247,6,False
CALLS_0DTE_11,2024-10-11,637.0,-4546.471303970876,6,False
CALLS_0DTE_11,2024-10-14,-4420.0,-3768.195415077891,6,False
CALLS_0DTE_11,2024-10-15,525.0,-1853.862495596319,6,False
CALLS_0DTE_11,2024-10-16,-1242.0,-1816.2080885679418,6,False
CALLS_0DTE_11,2024-10-17,615.0,-1445.00824337307,6,False
CALLS_0DTE_11,2024-10-18,-92.0,-2382.269235069661,6,False
CALLS_0DTE_11,2024-10-21,-4395.0,-2117.077000279752,6,False
CALLS_0DTE_11,2024-10-22,-600.0,-997.8738866540817,6,False
CALLS_0DTE_11,2024-10-23,480.0,134.75269451634378,6,False
CALLS_0DTE_11,2024-10-24,500.0,-1839.809461641305,6,False
CALLS_0DTE_11,2024-10-25,450.0,-335.50554166267847,6,False
CALLS_0DTE_11,2024-10-28,5680.0,-1649.0695742222024,6,False
CALLS_0DTE_11,2024-10-29,530.0,-1194.7773329514496,6,False
CALLS_0DTE_11,2024-10-30,530.0,-923.2663713314676,6,False
CALLS_0DTE_11,2024-10-31,800.0,-2185.230787909501,6,False
CALLS_0DTE_11,2024-11-01,505.0,-4794.17589200939,6,False
CALLS_0DTE_11,2024-11-04,14267.0,-2615.6218547443546,6,False
CALLS_0DTE_11,2024-11-05,-1161.0,-4631.441134988426,6,False
CALLS_0DTE_11,2024-11-06,-2205.0,-1871.517667239853,6,False
CALLS_0DTE_11,2024-11-07,790.0,-2492.612461524175,6,False
CALLS_0DTE_11,2024-11-08,420.0,-1100.6110668475399,6,False
CALLS_0DTE_11,2024-11-11,-4720.0,-1873.454077970661,6,False
CALLS_0DTE_11,2024-11-12,420.0,-1891.1092263644825,6,False
CALLS_0DTE_11,2024-11-13,630.0,-1629.8973709031964,6,False
CALLS_0DTE_11,2024-11-14,435.0,-1458.4663786839676,6,False
CALLS_0DTE_11,2024-11-15,645.0,340.5492855760034,6,False
CALLS_0DTE_11,2024-11-18,8203.0,-3038.5697837223447,6,False
CALLS_0DTE_11,2024-11-19,-1563.0,-1985.1460946100087,6,False
