book,open_date,pnl,pnl_winsor,prediction
PUTS_0DTE_11,2023-06-08,300.0,300.0,-226.44129789324063
PUTS_0DTE_11,2023-06-09,-595.0,-595.0,-1106.825934932737
PUTS_0DTE_11,2023-06-12,415.0,415.0,-565.1673529224117
PUTS_0DTE_11,2023-06-13,440.0,440.0,-1162.126006088828
PUTS_0DTE_11,2023-06-14,1073.0,1073.0,-2282.25655523647
PUTS_0DTE_11,2023-06-15,365.0,365.0,-420.6227992709357
PUTS_0DTE_11,2023-06-16,-550.0,-550.0,-1160.8166125842497
PUTS_0DTE_11,2023-06-20,390.0,390.0,-1372.4090452851526
PUTS_0DTE_11,2023-06-21,-3085.0,-3085.0,-3063.316319733916
PUTS_0DTE_11,2023-06-22,365.0,365.0,-822.2370500317027
PUTS_0DTE_11,2023-06-23,153.0,153.0,-3261.4052368634243
PUTS_0DTE_11,2023-06-26,-655.0,-655.0,-1197.379874487791
PUTS_0DTE_11,2023-06-27,370.0,370.0,-779.669302678655
PUTS_0DTE_11,2023-06-28,-2975.0,-2975.0,-3166.2455742883476
PUTS_0DTE_11,2023-06-29,385.0,385.0,-968.933142113244
PUTS_0DTE_11,2023-06-30,315.0,315.0,-654.9177795225992
PUTS_0DTE_11,2023-07-03,365.0,365.0,-767.8699525051553
PUTS_0DTE_11,2023-07-05,-3345.0,-3345.0,-3336.185382952806
PUTS_0DTE_11,2023-07-06,370.0,370.0,-1799.0865158292581
PUTS_0DTE_11,2023-07-07,-575.0,-575.0,-954.3192055400427
PUTS_0DTE_11,2023-07-10,370.0,370.0,-1169.6407249486006
PUTS_0DTE_11,2023-07-11,365.0,365.0,-1128.6166806362437
PUTS_0DTE_11,2023-07-12,-3140.0,-3140.0,-3134.770255351404
PUTS_0DTE_11,2023-07-13,300.0,300.0,-392.7366124539981
PUTS_0DTE_11,2023-07-14,-588.0,-588.0,-900.3598705777247
PUTS_0DTE_11,2023-07-17,385.0,385.0,-945.4207146829966
PUTS_0DTE_11,2023-07-18,330.0,330.0,158.98625894404597
PUTS_0DTE_11,2023-07-19,-3715.0,-3715.0,-3699.9534521786036
PUTS_0DTE_11,2023-07-20,-615.0,-615.0,-2507.014776547146
PUTS_0DTE_11,2023-07-21,-481.0,-481.0,-1354.9694846454056
PUTS_0DTE_11,2023-07-24,299.0,299.0,-1623.2174345691155
PUTS_0DTE_11,2023-07-25,375.0,375.0,-393.1153860561046
PUTS_0DTE_11,2023-07-26,1136.0,1136.0,-2763.0170965997895
PUTS_0DTE_11,2023-07-27,-685.0,-685.0,-1930.7557393176578
PUTS_0DTE_11,2023-07-28,335.0,335.0,-1602.8931800037303
PUTS_0DTE_11,2023-07-31,305.0,305.0,-1968.6214014229686
PUTS_0DTE_11,2023-08-01,345.0,345.0,-2601.1502776702514
PUTS_0DTE_11,2023-08-02,-1002.0,-1002.0,-997.1621077052251
PUTS_0DTE_11,2023-08-03,355.0,355.0,-2810.793287414321
PUTS_0DTE_11,2023-08-04,-635.0,-635.0,-998.0143781980037
PUTS_0DTE_11,2023-08-07,320.0,320.0,-657.557366051995
PUTS_0DTE_11,2023-08-08,360.0,360.0,-210.17722628601825
PUTS_0DTE_11,2023-08-09,5358.0,5358.0,-4070.663136659339
PUTS_0DTE_11,2023-08-10,-640.0,-640.0,-793.9547371188536
PUTS_0DTE_11,2023-08-11,355.0,355.0,-3090.3057201525103
PUTS_0DTE_11,2023-08-14,330.0,330.0,-1321.91058674043
PUTS_0DTE_11,2023-08-15,-560.0,-560.0,-2342.752953702055
PUTS_0DTE_11,2023-08-16,-4420.0,-4420.0,-4408.044512531131
PUTS_0DTE_11,2023-08-17,-640.0,-640.0,-724.7084982273333
PUTS_0DTE_11,2023-08-18,370.0,370.0,-384.59988434707276
PUTS_0DTE_11,2023-08-21,405.0,405.0,25.95437831616109
PUTS_0DTE_11,2023-08-22,-585.0,-585.0,-2043.9211717943813
PUTS_0DTE_11,2023-08-23,-4155.0,-4155.0,-4085.827621146537
PUTS_0DTE_11,2023-08-24,-565.0,-565.0,-568.085383666848
PUTS_0DTE_11,2023-08-25,430.0,430.0,-459.2846547807741
PUTS_0DTE_11,2023-08-28,345.0,345.0,-2174.2144814033268
PUTS_0DTE_11,2023-08-29,380.0,380.0,-191.20401128657306
PUTS_0DTE_11,2023-08-30,454.0,454.0,-540.5394611757245
PUTS_0DTE_11,2023-08-31,-590.0,-590.0,-681.7632639209548
PUTS_0DTE_11,2023-09-01,405.0,405.0,-3252.6994938972293
PUTS_0DTE_11,2023-09-05,-462.0,-462.0,-2425.2614236286986
PUTS_0DTE_11,2023-09-06,-2298.0,-2298.0,-2300.8125734581245
PUTS_0DTE_11,2023-09-07,410.0,410.0,-2500.6436918365594
PUTS_0DTE_11,2023-09-08,89.0,89.0,-617.4747949655216
PUTS_0DTE_11,2023-09-11,310.0,310.0,-1220.8699723730995
PUTS_0DTE_11,2023-09-12,55.0,55.0,-2838.772599389831
PUTS_0DTE_11,2023-09-13,9201.0,9201.0,-2198.410784520323
PUTS_0DTE_11,2023-09-14,305.0,305.0,-672.8730543688698
PUTS_0DTE_11,2023-09-15,-603.0,-603.0,-1324.7480990560418
PUTS_0DTE_11,2023-09-18,228.0,228.0,-1130.0375722282436
PUTS_0DTE_11,2023-09-19,435.0,435.0,-1550.5623545511182
PUTS_0DTE_11,2023-09-20,10421.0,10421.0,-3811.1172030961056
PUTS_0DTE_11,2023-09-21,-645.0,-645.0,-1580.4571808620917
PUTS_0DTE_11,2023-09-22,-590.0,-590.0,-1987.3676731649346
PUTS_0DTE_11,2023-09-25,415.0,415.0,386.4500310723251
PUTS_0DTE_11,2023-09-26,-600.0,-600.0,-1092.229470914997
PUTS_0DTE_11,2023-09-27,-4935.0,-4935.0,-4942.153989103591
PUTS_0DTE_11,2023-09-28,425.0,425.0,427.43695554749047
PUTS_0DTE_11,2023-09-29,-610.0,-610.0,-882.4630609575427
PUTS_0DTE_11,2023-10-02,425.0,425.0,-503.7969610844244
PUTS_0DTE_11,2023-10-03,-85.0,-85.0,-1217.7428636094696
PUTS_0DTE_11,2023-10-04,-4930.0,-4930.0,-4938.938875049615
PUTS_0DTE_11,2023-10-05,435.0,435.0,-1614.755434365607
PUTS_0DTE_11,2023-10-06,390.0,390.0,-216.95680316939448
PUTS_0DTE_11,2023-10-09,380.0,380.0,-448.6409903423383
PUTS_0DTE_11,2023-10-10,-311.0,-311.0,-2169.72048706362
PUTS_0DTE_11,2023-10-11,11146.0,10919.989999999993,-2583.04534330212
PUTS_0DTE_11,2023-10-12,-585.0,-585.0,-1652.80407205547
PUTS_0DTE_11,2023-10-13,-620.0,-620.0,-3367.060043309706
PUTS_0DTE_11,2023-10-16,-282.0,-282.0,-2842.219804492267
PUTS_0DTE_11,2023-10-17,405.0,405.0,-1449.0068454196794
PUTS_0DTE_11,2023-10-18,10828.0,10828.0,-4725.705256407557
PUTS_0DTE_11,2023-10-19,-580.0,-580.0,-3614.096661351993
PUTS_0DTE_11,2023-10-20,-540.0,-540.0,-1607.303110717211
PUTS_0DTE_11,2023-10-23,-391.0,-391.0,-390.85861294320085
PUTS_0DTE_11,2023-10-24,-332.0,-332.0,-325.51635420165684
PUTS_0DTE_11,2023-10-25,-5460.0,-5460.0,-5454.972358402936
PUTS_0DTE_11,2023-10-26,-580.0,-580.0,-2368.1359464632205
PUTS_0DTE_11,2023-10-27,-600.0,-600.0,-2886.2730636602555
PUTS_0DTE_11,2023-10-30,395.0,395.0,-550.7709142985839
PUTS_0DTE_11,2023-10-31,420.0,420.0,-247.1268994767379
PUTS_0DTE_11,2023-11-01,-4545.0,-4545.0,-4545.396458850145
PUTS_0DTE_11,2023-11-02,380.0,380.0,-1519.54537232072
PUTS_0DTE_11,2023-11-03,335.0,335.0,60.90547829829373
PUTS_0DTE_11,2023-11-06,375.0,375.0,-1775.824331054661
PUTS_0DTE_11,2023-11-07,-252.0,-252.0,-872.2092733698979
PUTS_0DTE_11,2023-11-08,-3600.0,-3600.0,-3519.138626404986
PUTS_0DTE_11,2023-11-09,-605.0,-605.0,-1902.8933096359365
PUTS_0DTE_11,2023-11-10,400.0,400.0,-660.9839678426486
PUTS_0DTE_11,2023-11-13,370.0,370.0,-1163.990178318031
PUTS_0DTE_11,2023-11-14,-25.0,-25.0,-1672.988642089846
PUTS_0DTE_11,2023-11-15,-3190.0,-3190.0,-3200.0128526274075
PUTS_0DTE_11,2023-11-16,335.0,335.0,-1348.5884314153363
PUTS_0DTE_11,2023-11-17,330.0,330.0,-936.2806824654656
PUTS_0DTE_11,2023-11-20,290.0,290.0,-51.30056649855237
PUTS_0DTE_11,2023-11-21,425.0,425.0,-2770.2498637310623
PUTS_0DTE_11,2023-11-22,-2840.0,-2840.0,-2829.168531400571
PUTS_0DTE_11,2023-11-24,160.0,160.0,-949.502348216243
PUTS_0DTE_11,2023-11-27,-82.0,-82.0,-1503.9331856957783
PUTS_0DTE_11,2023-11-28,274.0,274.0,-1076.1348951666025
PUTS_0DTE_11,2023-11-29,-3150.0,-3150.0,-3193.280534147267
PUTS_0DTE_11,2023-11-30,300.0,300.0,-842.2419013474436
PUTS_0DTE_11,2023-12-01,390.0,390.0,-757.3316156419957
PUTS_0DTE_11,2023-12-04,420.0,420.0,-1562.529530650002
PUTS_0DTE_11,2023-12-05,-457.0,-457.0,-2483.825185997946
PUTS_0DTE_11,2023-12-06,-3785.0,-3785.0,-3750.2871059463855
PUTS_0DTE_11,2023-12-07,325.0,325.0,-395.3882897431774
PUTS_0DTE_11,2023-12-08,310.0,310.0,-2389.252204481885
PUTS_0DTE_11,2023-12-11,345.0,345.0,-1020.9113894437312
PUTS_0DTE_11,2023-12-12,390.0,390.0,-497.40229821153343
PUTS_0DTE_11,2023-12-13,-3205.0,-3205.0,-3337.215095122753
PUTS_0DTE_11,2023-12-14,-550.0,-550.0,-1048.7309000443872
PUTS_0DTE_11,2023-12-15,-176.0,-176.0,-897.5256720750704
PUTS_0DTE_11,2023-12-18,395.0,395.0,-539.4920672029812
PUTS_0DTE_11,2023-12-19,325.0,325.0,-441.24937408271524
PUTS_0DTE_11,2023-12-20,-3425.0,-3425.0,-3678.474462866011
PUTS_0DTE_11,2023-12-21,385.0,385.0,-2237.94714786147
PUTS_0DTE_11,2023-12-22,-177.0,-177.0,-1314.7639674671573
PUTS_0DTE_11,2023-12-26,360.0,360.0,-926.0080250614699
PUTS_0DTE_11,2023-12-27,-1079.0,-1079.0,-1893.5707958127168
PUTS_0DTE_11,2023-12-28,-315.0,-315.0,-1883.5406586698869
PUTS_0DTE_11,2023-12-29,-107.0,-107.0,-243.98173360133762
PUTS_0DTE_11,2024-01-02,370.0,370.0,-2147.1206165150575
PUTS_0DTE_11,2024-01-03,-3670.0,-3670.0,-3681.031615649606
PUTS_0DTE_11,2024-01-04,-655.0,-655.0,-1655.7360107927273
PUTS_0DTE_11,2024-01-05,-620.0,-620.0,-1095.1137802891815
PUTS_0DTE_11,2024-01-08,335.0,335.0,155.28366158433664
PUTS_0DTE_11,2024-01-09,395.0,395.0,-2151.5564295659206
PUTS_0DTE_11,2024-01-10,-3330.0,-3330.0,-3309.613485300108
PUTS_0DTE_11,2024-01-11,470.0,470.0,-887.8131173739705
PUTS_0DTE_11,2024-01-12,410.0,410.0,-2556.290948640394
PUTS_0DTE_11,2024-01-16,-600.0,-600.0,-1916.3182573711065
PUTS_0DTE_11,2024-01-17,-3790.0,-3790.0,-3790.948985789212
PUTS_0DTE_11,2024-01-18,415.0,415.0,-415.05538053483843
PUTS_0DTE_11,2024-01-19,405.0,405.0,-432.9447494314902
PUTS_0DTE_11,2024-01-22,355.0,355.0,-1280.5174339225373
PUTS_0DTE_11,2024-01-23,410.0,410.0,-1074.108793662262
PUTS_0DTE_11,2024-01-24,-3690.0,-3690.0,-3925.6736894890983
PUTS_0DTE_11,2024-01-25,430.0,430.0,-957.1017353504803
PUTS_0DTE_11,2024-01-26,-640.0,-640.0,-847.5041664007427
PUTS_0DTE_11,2024-01-29,380.0,380.0,-689.7920782518638
PUTS_0DTE_11,2024-01-30,330.0,330.0,-1485.530977739202
PUTS_0DTE_11,2024-01-31,-4035.0,-4035.0,-4044.938544293841
PUTS_0DTE_11,2024-02-01,385.0,385.0,-664.0981269296137
PUTS_0DTE_11,2024-02-02,360.0,360.0,226.4720464055676
PUTS_0DTE_11,2024-02-05,435.0,435.0,-1358.7977382474805
PUTS_0DTE_11,2024-02-06,440.0,440.0,-1496.323156623711
PUTS_0DTE_11,2024-02-07,-1141.0,-1141.0,-1667.6809554908898
PUTS_0DTE_11,2024-02-08,365.0,365.0,-1416.1871354197026
PUTS_0DTE_11,2024-02-09,395.0,395.0,-842.0255917565838
PUTS_0DTE_11,2024-02-12,-640.0,-640.0,-712.7205667136699
PUTS_0DTE_11,2024-02-13,-268.0,-268.0,-1711.959319490073
PUTS_0DTE_11,2024-02-14,-3585.0,-3585.0,-3573.152264689457
PUTS_0DTE_11,2024-02-15,390.0,390.0,84.49057508819773
PUTS_0DTE_11,2024-02-16,-600.0,-600.0,-1752.8053038540806
PUTS_0DTE_11,2024-02-20,-54.0,-54.0,-2506.141007029816
PUTS_0DTE_11,2024-02-21,-4475.0,-4475.0,-4483.201110793935
PUTS_0DTE_11,2024-02-22,430.0,430.0,-726.6934073588877
PUTS_0DTE_11,2024-02-23,-270.0,-270.0,-1487.6725961870966
PUTS_0DTE_11,2024-02-26,-610.0,-610.0,-1389.7160428021805
PUTS_0DTE_11,2024-02-27,340.0,340.0,-1463.2506169585638
PUTS_0DTE_11,2024-02-28,-3705.0,-3705.0,-3706.060346482762
PUTS_0DTE_11,2024-02-29,440.0,440.0,-1432.8106791269238
PUTS_0DTE_11,2024-03-01,385.0,385.0,10.008028099520361
PUTS_0DTE_11,2024-03-04,-50.0,-50.0,-765.6503099361897
PUTS_0DTE_11,2024-03-05,-570.0,-570.0,-2493.023094544502
PUTS_0DTE_11,2024-03-06,-4410.0,-4410.0,-4398.777008579379
PUTS_0DTE_11,2024-03-07,370.0,370.0,-1443.4503012619102
PUTS_0DTE_11,2024-03-08,-645.0,-645.0,-646.4550380926479
PUTS_0DTE_11,2024-03-11,350.0,350.0,-2292.5739333132738
PUTS_0DTE_11,2024-03-12,380.0,380.0,-884.9489840039155
PUTS_0DTE_11,2024-03-13,-4035.0,-4035.0,-4024.3161969428534
PUTS_0DTE_11,2024-03-14,370.0,370.0,-2524.170903520686
PUTS_0DTE_11,2024-03-15,-620.0,-620.0,-2339.317348455051
PUTS_0DTE_11,2024-03-18,-700.0,-700.0,-2754.594625983064
