book,open_date,pnl,pnl_winsor,prediction
PUTS_0DTE_11,2022-09-26,-555.0,-555.0,-3926.347727046177
PUTS_0DTE_11,2022-09-27,-605.0,-605.0,-3055.2736643798426
PUTS_0DTE_11,2022-09-28,3976.0,3976.0,-3255.10473466499
PUTS_0DTE_11,2022-09-29,440.0,440.0,-3951.785054351573
PUTS_0DTE_11,2022-09-30,-580.0,-580.0,-3817.5031735412517
PUTS_0DTE_11,2022-10-03,375.0,375.0,-2467.6931415549852
PUTS_0DTE_11,2022-10-04,400.0,400.0,-2467.6931415549852
PUTS_0DTE_11,2022-10-05,5545.0,5545.0,-5336.497950082336
PUTS_0DTE_11,2022-10-06,-595.0,-595.0,-6461.237980338598
PUTS_0DTE_11,2022-10-07,-570.0,-570.0,-3947.2357028329016
PUTS_0DTE_11,2022-10-10,189.0,189.0,-4390.140582608688
PUTS_0DTE_11,2022-10-11,420.0,420.0,-6597.840599653444
PUTS_0DTE_11,2022-10-12,-8360.0,-7266.75,-8023.790156340263
PUTS_0DTE_11,2022-10-13,405.0,405.0,-3387.423664007301
PUTS_0DTE_11,2022-10-14,-550.0,-550.0,-4098.25849713579
PUTS_0DTE_11,2022-10-17,405.0,405.0,-2422.818854260434
PUTS_0DTE_11,2022-10-18,-87.0,-87.0,-6143.584015802643
PUTS_0DTE_11,2022-10-19,-7215.0,-7215.0,-7672.45378142771
PUTS_0DTE_11,2022-10-20,-575.0,-575.0,-3768.3582062908326
PUTS_0DTE_11,2022-10-21,445.0,445.0,-3346.588467828365
PUTS_0DTE_11,2022-10-24,405.0,405.0,-3542.724531433124
PUTS_0DTE_11,2022-10-25,430.0,430.0,-3237.2512785503236
PUTS_0DTE_11,2022-10-26,-4490.0,-4490.0,-4491.311265889713
PUTS_0DTE_11,2022-10-27,-560.0,-560.0,-7091.1220453337455
PUTS_0DTE_11,2022-10-28,375.0,375.0,-3040.4626861874176
PUTS_0DTE_11,2022-10-31,435.0,435.0,-5842.7377399209745
PUTS_0DTE_11,2022-11-01,430.0,430.0,-4013.2868486097973
PUTS_0DTE_11,2022-11-02,-7625.0,-7266.75,-7668.741512959747
PUTS_0DTE_11,2022-11-03,-570.0,-570.0,-1423.8458459433516
PUTS_0DTE_11,2022-11-04,-60.0,-60.0,-888.7551944072434
PUTS_0DTE_11,2022-11-07,420.0,420.0,-3708.0830285288393
PUTS_0DTE_11,2022-11-08,-580.0,-580.0,-3846.4943320077264
PUTS_0DTE_11,2022-11-09,-7290.0,-7266.75,-7280.527138484498
PUTS_0DTE_11,2022-11-10,350.0,350.0,347.6646052555495
PUTS_0DTE_11,2022-11-11,405.0,405.0,-440.9950479590845
PUTS_0DTE_11,2022-11-14,-630.0,-630.0,-1640.8650815405251
PUTS_0DTE_11,2022-11-15,-585.0,-585.0,-3401.6991450993946
PUTS_0DTE_11,2022-11-16,-5204.0,-5204.0,-5915.877997909026
PUTS_0DTE_11,2022-11-17,425.0,425.0,-3642.124510818771
PUTS_0DTE_11,2022-11-18,425.0,425.0,-4530.517247032066
PUTS_0DTE_11,2022-11-21,435.0,435.0,-4441.445069741449
PUTS_0DTE_11,2022-11-22,350.0,350.0,22.88314614956971
PUTS_0DTE_11,2022-11-23,-1354.0,-1354.0,-1379.1973300260079
PUTS_0DTE_11,2022-11-25,-98.0,-98.0,-483.4245009298085
PUTS_0DTE_11,2022-11-28,-610.0,-610.0,-3768.886404591638
PUTS_0DTE_11,2022-11-29,-575.0,-575.0,-2848.651386361147
PUTS_0DTE_11,2022-11-30,1074.0,1074.0,-4349.633427575057
PUTS_0DTE_11,2022-12-01,72.0,72.0,-3400.981781995994
PUTS_0DTE_11,2022-12-02,440.0,440.0,-1257.6896822601698
PUTS_0DTE_11,2022-12-05,-615.0,-615.0,-4130.098446795926
