book,open_date,pnl,pnl_winsor,prediction
CALLS_1DTE_1515,2023-08-31,420.0,420.0,-563.5625735659546
CALLS_1DTE_1515,2023-09-01,490.0,490.0,-561.1665836004277
CALLS_1DTE_1515,2023-09-05,410.0,410.0,-539.3688413076793
CALLS_1DTE_1515,2023-09-06,425.0,425.0,-534.9689792109311
CALLS_1DTE_1515,2023-09-07,-279.0,-279.0,-542.8609222434288
CALLS_1DTE_1515,2023-09-08,-585.0,-585.0,-585.065361297205
CALLS_1DTE_1515,2023-09-11,470.0,470.0,-570.3368270269533
CALLS_1DTE_1515,2023-09-12,-264.0,-264.0,-538.4880836005148
CALLS_1DTE_1515,2023-09-13,-520.0,-520.0,-564.0799561088908
CALLS_1DTE_1515,2023-09-14,450.0,450.0,-538.1757816784478
CALLS_1DTE_1515,2023-09-15,430.0,430.0,-546.5108901226787
CALLS_1DTE_1515,2023-09-18,420.0,420.0,-562.0833161598802
CALLS_1DTE_1515,2023-09-19,440.0,440.0,-552.3911445127603
CALLS_1DTE_1515,2023-09-20,470.0,470.0,-539.5722747430442
CALLS_1DTE_1515,2023-09-21,465.0,465.0,-543.5361750685869
CALLS_1DTE_1515,2023-09-22,460.0,460.0,-528.0109694732475
CALLS_1DTE_1515,2023-09-25,510.0,510.0,-537.8053531251601
CALLS_1DTE_1515,2023-09-26,460.0,460.0,-527.7985786175698
CALLS_1DTE_1515,2023-09-27,-520.0,-520.0,-530.7150665557843
CALLS_1DTE_1515,2023-09-28,490.0,490.0,-524.4197070680167
CALLS_1DTE_1515,2023-09-29,475.0,475.0,-506.0574815804103
CALLS_1DTE_1515,2023-10-02,490.0,490.0,-524.4355020107564
CALLS_1DTE_1515,2023-10-03,-510.0,-510.0,-510.57179148813054
CALLS_1DTE_1515,2023-10-04,161.0,161.0,-527.8908334881907
CALLS_1DTE_1515,2023-10-05,-525.0,-525.0,-540.2357079185749
CALLS_1DTE_1515,2023-10-06,-505.0,-505.0,-523.9121212465495
CALLS_1DTE_1515,2023-10-09,-520.0,-520.0,-530.9723809323324
CALLS_1DTE_1515,2023-10-10,-515.0,-515.0,-516.2309638036534
CALLS_1DTE_1515,2023-10-11,475.0,475.0,-528.2983047422398
CALLS_1DTE_1515,2023-10-12,460.0,460.0,-524.4173240183962
CALLS_1DTE_1515,2023-10-13,-510.0,-510.0,-522.8783910476066
CALLS_1DTE_1515,2023-10-16,445.0,445.0,-517.7915126120821
CALLS_1DTE_1515,2023-10-17,485.0,485.0,-512.1113940784214
CALLS_1DTE_1515,2023-10-18,480.0,480.0,-515.3554387980739
CALLS_1DTE_1515,2023-10-19,495.0,495.0,-510.6467230339618
CALLS_1DTE_1515,2023-10-20,495.0,495.0,-515.3715220133346
CALLS_1DTE_1515,2023-10-23,-515.0,-515.0,-516.796679665986
CALLS_1DTE_1515,2023-10-24,460.0,460.0,-522.6948179840482
CALLS_1DTE_1515,2023-10-25,480.0,480.0,-518.1292008418967
CALLS_1DTE_1515,2023-10-26,460.0,460.0,-532.7769501840347
CALLS_1DTE_1515,2023-10-27,-510.0,-510.0,-530.0191568206569
CALLS_1DTE_1515,2023-10-30,-550.0,-550.0,-550.1414099609539
CALLS_1DTE_1515,2023-10-31,-535.0,-535.0,-534.6059737190708
CALLS_1DTE_1515,2023-11-01,-520.0,-520.0,-520.0141498586933
CALLS_1DTE_1515,2023-11-02,-520.0,-520.0,-519.9483541209303
CALLS_1DTE_1515,2023-11-03,475.0,475.0,-531.2019110085955
CALLS_1DTE_1515,2023-11-06,-530.0,-530.0,-530.2170890559094
CALLS_1DTE_1515,2023-11-07,177.0,177.0,-517.2531332402503
CALLS_1DTE_1515,2023-11-08,455.0,455.0,-525.4360037687386
CALLS_1DTE_1515,2023-11-09,-515.0,-515.0,-519.5203074322205
CALLS_1DTE_1515,2023-11-10,275.0,275.0,-545.7462784359731
CALLS_1DTE_1515,2023-11-13,-520.0,-520.0,-542.3717864898022
CALLS_1DTE_1515,2023-11-14,415.0,415.0,-537.7209484592964
CALLS_1DTE_1515,2023-11-15,445.0,445.0,-551.2136566274751
CALLS_1DTE_1515,2023-11-16,-530.0,-530.0,-553.5879228084265
CALLS_1DTE_1515,2023-11-17,-560.0,-560.0,-560.1984019114504
CALLS_1DTE_1515,2023-11-20,410.0,410.0,-540.1242113501502
CALLS_1DTE_1515,2023-11-21,-540.0,-540.0,-546.5049145665495
CALLS_1DTE_1515,2023-11-22,11.0,11.0,-568.0624511528335
CALLS_1DTE_1515,2023-11-27,-29.0,-29.0,-559.8760766000962
CALLS_1DTE_1515,2023-11-28,382.0,382.0,-555.0236998280832
CALLS_1DTE_1515,2023-11-29,-535.0,-535.0,-563.1698969585145
CALLS_1DTE_1515,2023-11-30,-565.0,-565.0,-565.0258334997466
CALLS_1DTE_1515,2023-12-01,455.0,455.0,-567.3947231275937
CALLS_1DTE_1515,2023-12-04,-248.0,-248.0,-539.0858898566117
CALLS_1DTE_1515,2023-12-05,425.0,425.0,-528.6815281534914
CALLS_1DTE_1515,2023-12-06,-590.0,-585.0,-590.0685663708986
CALLS_1DTE_1515,2023-12-07,-530.0,-530.0,-530.0341517756341
CALLS_1DTE_1515,2023-12-08,-550.0,-550.0,-561.4260389069503
CALLS_1DTE_1515,2023-12-11,-560.0,-560.0,-559.8375800633237
CALLS_1DTE_1515,2023-12-12,-525.0,-525.0,-558.6677696677838
CALLS_1DTE_1515,2023-12-13,-575.0,-575.0,-575.0326372969015
CALLS_1DTE_1515,2023-12-14,31.0,31.0,-559.3805372737047
CALLS_1DTE_1515,2023-12-15,-540.0,-540.0,-549.0969206818886
CALLS_1DTE_1515,2023-12-18,-565.0,-565.0,-564.9943917541149
CALLS_1DTE_1515,2023-12-19,445.0,445.0,-543.5761850706812
CALLS_1DTE_1515,2023-12-20,-535.0,-535.0,-545.3911634090126
CALLS_1DTE_1515,2023-12-21,-570.0,-570.0,-578.0777892958614
CALLS_1DTE_1515,2023-12-22,-575.0,-575.0,-576.8880163231072
CALLS_1DTE_1515,2023-12-26,252.0,252.0,-538.434128850934
CALLS_1DTE_1515,2023-12-27,85.0,85.0,-556.2604662007731
CALLS_1DTE_1515,2023-12-28,420.0,420.0,-557.292637664488
CALLS_1DTE_1515,2023-12-29,430.0,430.0,-556.3030059621713
CALLS_1DTE_1515,2024-01-02,455.0,455.0,-540.8713428854059
CALLS_1DTE_1515,2024-01-03,445.0,445.0,-545.3915871054758
CALLS_1DTE_1515,2024-01-04,440.0,440.0,-563.3181187830888
CALLS_1DTE_1515,2024-01-05,-560.0,-560.0,-560.2734059029841
CALLS_1DTE_1515,2024-01-08,-180.0,-180.0,-540.9604596829299
CALLS_1DTE_1515,2024-01-09,-580.0,-580.0,-580.0964892640379
CALLS_1DTE_1515,2024-01-10,450.0,450.0,-558.2583875785245
CALLS_1DTE_1515,2024-01-11,37.0,37.0,-584.3094019087188
CALLS_1DTE_1515,2024-01-12,450.0,450.0,-577.5831971948732
CALLS_1DTE_1515,2024-01-16,420.0,420.0,-551.1452248469217
CALLS_1DTE_1515,2024-01-17,-530.0,-530.0,-544.5803071112932
CALLS_1DTE_1515,2024-01-18,-535.0,-535.0,-534.9170222465776
CALLS_1DTE_1515,2024-01-19,-560.0,-560.0,-559.636346817171
CALLS_1DTE_1515,2024-01-22,-535.0,-535.0,-566.1950937956843
CALLS_1DTE_1515,2024-01-23,85.0,85.0,-573.0698372318748
CALLS_1DTE_1515,2024-01-24,-530.0,-530.0,-542.6168181773481
CALLS_1DTE_1515,2024-01-25,-550.0,-550.0,-554.4177766788742
CALLS_1DTE_1515,2024-01-26,-550.0,-550.0,-550.0337602110858
CALLS_1DTE_1515,2024-01-29,-527.0,-527.0,-544.9098872457367
CALLS_1DTE_1515,2024-01-30,480.0,480.0,-542.441463230706
CALLS_1DTE_1515,2024-01-31,-535.0,-535.0,-547.0139334615395
CALLS_1DTE_1515,2024-02-01,-515.0,-515.0,-555.302174158395
CALLS_1DTE_1515,2024-02-02,480.0,480.0,-565.6467859846598
CALLS_1DTE_1515,2024-02-05,-513.0,-513.0,-551.7301493861128
CALLS_1DTE_1515,2024-02-06,-570.0,-570.0,-569.8510433301623
CALLS_1DTE_1515,2024-02-07,420.0,420.0,-543.7134093051214
CALLS_1DTE_1515,2024-02-08,-530.0,-530.0,-551.7064848624017
CALLS_1DTE_1515,2024-02-09,450.0,450.0,-554.5101562774771
CALLS_1DTE_1515,2024-02-12,445.0,445.0,-563.4628686718316
CALLS_1DTE_1515,2024-02-13,-540.0,-540.0,-547.7489977167155
CALLS_1DTE_1515,2024-02-14,-520.0,-520.0,-530.5785270390965
CALLS_1DTE_1515,2024-02-15,445.0,445.0,-537.1335052718429
CALLS_1DTE_1515,2024-02-16,460.0,460.0,-542.0085842014797
CALLS_1DTE_1515,2024-02-20,-210.0,-210.0,-536.9853269574796
CALLS_1DTE_1515,2024-02-21,-545.0,-545.0,-545.0302219007624
CALLS_1DTE_1515,2024-02-22,75.0,75.0,-522.4362288607807
CALLS_1DTE_1515,2024-02-23,435.0,435.0,-577.5131397185985
CALLS_1DTE_1515,2024-02-26,470.0,470.0,-547.0119900048833
CALLS_1DTE_1515,2024-02-27,440.0,440.0,-547.5995569814353
CALLS_1DTE_1515,2024-02-28,-510.0,-510.0,-559.7342285626755
CALLS_1DTE_1515,2024-02-29,-525.0,-525.0,-559.1674759069482
CALLS_1DTE_1515,2024-03-01,440.0,440.0,-535.2724359950037
CALLS_1DTE_1515,2024-03-04,430.0,430.0,-531.3211476229529
CALLS_1DTE_1515,2024-03-05,-540.0,-540.0,-541.1911336286868
CALLS_1DTE_1515,2024-03-06,-510.0,-510.0,-512.5439693713846
CALLS_1DTE_1515,2024-03-07,470.0,470.0,-503.67769008668233
CALLS_1DTE_1515,2024-03-08,500.0,500.0,-518.0489812367275
CALLS_1DTE_1515,2024-03-11,-535.0,-535.0,-543.975276908006
CALLS_1DTE_1515,2024-03-12,480.0,480.0,-546.1447712303116
CALLS_1DTE_1515,2024-03-13,480.0,480.0,-552.0342977475392
CALLS_1DTE_1515,2024-03-14,490.0,490.0,-531.1193265478911
CALLS_1DTE_1515,2024-03-15,-550.0,-550.0,-550.3664298478911
CALLS_1DTE_1515,2024-03-18,-510.0,-510.0,-533.252292358271
