book,open_date,pnl,pnl_winsor,prediction
PUTS_0DTE_11,2022-09-26,-555.0,-555.0,-3962.6514551719065
PUTS_0DTE_11,2022-09-27,-605.0,-605.0,-3202.664160053514
PUTS_0DTE_11,2022-09-28,3976.0,3976.0,-2257.65368693075
PUTS_0DTE_11,2022-09-29,440.0,440.0,-4114.32679540173
PUTS_0DTE_11,2022-09-30,-580.0,-580.0,-3829.004268069822
PUTS_0DTE_11,2022-10-03,375.0,375.0,-2053.0723403270244
PUTS_0DTE_11,2022-10-04,400.0,400.0,-2053.0723403270244
PUTS_0DTE_11,2022-10-05,5545.0,5545.0,-6201.768581957219
PUTS_0DTE_11,2022-10-06,-595.0,-595.0,-6078.208366457236
PUTS_0DTE_11,2022-10-07,-570.0,-570.0,-4108.765427227235
PUTS_0DTE_11,2022-10-10,189.0,189.0,-4248.986960602784
PUTS_0DTE_11,2022-10-11,420.0,420.0,-6511.357894584089
PUTS_0DTE_11,2022-10-12,-8360.0,-7401.799999999999,-8363.454689403872
PUTS_0DTE_11,2022-10-13,405.0,405.0,-3178.9170037983654
PUTS_0DTE_11,2022-10-14,-550.0,-550.0,-3593.874011620707
PUTS_0DTE_11,2022-10-17,405.0,405.0,-2387.010837596501
PUTS_0DTE_11,2022-10-18,-87.0,-87.0,-6511.33384505901
PUTS_0DTE_11,2022-10-19,-7215.0,-7215.0,-7406.046669499709
PUTS_0DTE_11,2022-10-20,-575.0,-575.0,-3579.3560726023816
PUTS_0DTE_11,2022-10-21,445.0,445.0,-2824.260579811345
PUTS_0DTE_11,2022-10-24,405.0,405.0,-2361.0499678343067
PUTS_0DTE_11,2022-10-25,430.0,430.0,-2234.5877404759294
PUTS_0DTE_11,2022-10-26,-4490.0,-4490.0,-4490.768940429258
PUTS_0DTE_11,2022-10-27,-560.0,-560.0,-7817.603004817626
PUTS_0DTE_11,2022-10-28,375.0,375.0,-2596.4833976966247
PUTS_0DTE_11,2022-10-31,435.0,435.0,-6708.839724131271
PUTS_0DTE_11,2022-11-01,430.0,430.0,-3449.834883550792
PUTS_0DTE_11,2022-11-02,-7625.0,-7401.799999999999,-7697.558575034427
PUTS_0DTE_11,2022-11-03,-570.0,-570.0,-1437.64500815158
PUTS_0DTE_11,2022-11-04,-60.0,-60.0,-366.1865548001428
PUTS_0DTE_11,2022-11-07,420.0,420.0,-2406.697199958403
PUTS_0DTE_11,2022-11-08,-580.0,-580.0,-3617.012829371213
PUTS_0DTE_11,2022-11-09,-7290.0,-7290.0,-7027.295348803331
PUTS_0DTE_11,2022-11-10,350.0,350.0,273.50437877372104
PUTS_0DTE_11,2022-11-11,405.0,405.0,213.45410380616005
PUTS_0DTE_11,2022-11-14,-630.0,-630.0,-1287.7727259295962
PUTS_0DTE_11,2022-11-15,-585.0,-585.0,-3178.325908893294
PUTS_0DTE_11,2022-11-16,-5204.0,-5204.0,-5363.658308642265
PUTS_0DTE_11,2022-11-17,425.0,425.0,-2291.585471782394
PUTS_0DTE_11,2022-11-18,425.0,425.0,-4810.857481037906
PUTS_0DTE_11,2022-11-21,435.0,435.0,-4690.523678077752
PUTS_0DTE_11,2022-11-22,350.0,350.0,-121.76670385612537
